# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu;
# Wed Apr  1 11:51:09 2026;
#;
# User preference: * 6151;
#;
# COLUMN pl_name:        Planet Name;
# COLUMN hostname:       Host Name;
# COLUMN pl_letter:      Planet Letter;
# COLUMN hd_name:        HD ID;
# COLUMN sy_snum:        Number of Stars;
# COLUMN sy_pnum:        Number of Planets;
# COLUMN disc_year:      Discovery Year;
# COLUMN pl_orbper:      Orbital Period [days];
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au];
# COLUMN pl_rade:        Planet Radius [Earth Radius];
# COLUMN pl_radj:        Planet Radius [Jupiter Radius];
# COLUMN pl_orbeccen:    Eccentricity;
# COLUMN pl_insol:       Insolation Flux [Earth Flux];
# COLUMN pl_eqt:         Equilibrium Temperature [K];
# COLUMN pl_orbincl:     Inclination [deg];
# COLUMN st_spectype:    Spectral Type;
# COLUMN st_teff:        Stellar Effective Temperature [K];
# COLUMN st_rad:         Stellar Radius [Solar Radius];
# COLUMN st_mass:        Stellar Mass [Solar mass];
# COLUMN st_met:         Stellar Metallicity [dex];
# COLUMN st_age:         Stellar Age [Gyr];
# COLUMN rastr:          RA [sexagesimal];
# COLUMN ra:             RA [deg];
# COLUMN decstr:         Dec [sexagesimal];
# COLUMN dec:            Dec [deg];
# COLUMN glat:           Galactic Latitude [deg];
# COLUMN glon:           Galactic Longitude [deg];
# COLUMN elat:           Ecliptic Latitude [deg];
# COLUMN elon:           Ecliptic Longitude [deg];
# COLUMN sy_dist:        Distance [pc];
# COLUMN sy_plx:         Parallax [mas];
#;
pl_name,hostname,pl_letter,hd_name,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_met,st_age,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_dist,sy_plx;
Kepler-204 c,Kepler-204,c,,1,2,2014,25.66059300000,0.1730000000,1.79000000,0.16000000,0.000000,36.8860,683.00,87.88000,,5812.00,1.238000,1.038000,0.0700,1.4100,19h01m23.32s,285.3471620,+41d45m42.64s,41.7618450,15.95528,72.12006,63.79308,296.55022,686.72300000,1.4273700;
Kepler-205 b,Kepler-205,b,,1,2,2014,2.75564000000,0.0320000000,1.51000000,0.13500000,0.000000,102.5620,757.00,85.06000,M1 V,4321.00,0.546000,0.592000,-0.1254,4.4200,19h01m08.81s,285.2866912,+41d51m39.37s,41.8609357,16.03463,72.19760,63.90005,296.50451,159.72000000,6.2320200;
Kepler-205 c,Kepler-205,c,,1,2,2014,20.30654600000,0.1220000000,1.64000000,0.14600000,0.000000,7.1400,389.00,89.00000,M1 V,4321.00,0.546000,0.592000,-0.1254,4.4200,19h01m08.81s,285.2866912,+41d51m39.37s,41.8609357,16.03463,72.19760,63.90005,296.50451,159.72000000,6.2320200;
Kepler-206 b,Kepler-206,b,,1,3,2014,7.78198700000,0.0780000000,1.20000000,0.10700000,0.000000,192.2730,983.00,84.82000,,5764.00,1.185000,0.957000,0.0213,8.3200,19h26m32.32s,291.6346564,+41d50m01.83s,41.8338415,11.71043,74.16686,62.55248,306.57765,594.44700000,1.6534000;
Kepler-206 c,Kepler-206,c,,1,3,2014,13.13747100000,0.1110000000,1.77000000,0.15800000,0.000000,95.5100,825.00,86.45000,,5764.00,1.185000,0.957000,0.0213,8.3200,19h26m32.32s,291.6346564,+41d50m01.83s,41.8338415,11.71043,74.16686,62.55248,306.57765,594.44700000,1.6534000;
Kepler-206 d,Kepler-206,d,,1,3,2014,23.44281000000,0.1630000000,1.19000000,0.10600000,0.000000,44.1700,681.00,85.83000,,5764.00,1.185000,0.957000,0.0213,8.3200,19h26m32.32s,291.6346564,+41d50m01.83s,41.8338415,11.71043,74.16686,62.55248,306.57765,594.44700000,1.6534000;
Kepler-207 b,Kepler-207,b,,1,3,2014,1.61186500000,0.0290000000,1.57000000,0.14000000,0.000000,4097.3180,1930.00,73.17000,,5920.00,1.588000,1.313000,0.2900,3.6300,19h20m07.32s,290.0305195,+42d09m57.80s,42.1660555,12.92920,73.94724,63.23839,304.31663,875.51900000,1.1133400;
Kepler-207 c,Kepler-207,c,,1,3,2014,3.07157100000,0.0440000000,1.50000000,0.13400000,0.000000,1742.7150,1556.00,74.56000,,5920.00,1.588000,1.313000,0.2900,3.6300,19h20m07.32s,290.0305195,+42d09m57.80s,42.1660555,12.92920,73.94724,63.23839,304.31663,875.51900000,1.1133400;
Kepler-207 d,Kepler-207,d,,1,3,2014,5.86807500000,0.0680000000,3.31000000,0.29500000,0.000000,732.6040,1254.00,83.38000,,5920.00,1.588000,1.313000,0.2900,3.6300,19h20m07.32s,290.0305195,+42d09m57.80s,42.1660555,12.92920,73.94724,63.23839,304.31663,875.51900000,1.1133400;
Kepler-208 b,Kepler-208,b,,1,4,2014,4.22864000000,0.0540000000,1.63000000,0.14500000,0.000000,639.5760,1379.00,89.94000,,6092.00,1.314000,1.082000,-0.0423,4.6800,19h35m33.65s,293.8901979,+42d31m40.59s,42.5279413,10.52882,75.56386,62.64758,310.50533,775.32800000,1.2610200;
Kepler-208 c,Kepler-208,c,,1,4,2014,7.46662300000,0.0790000000,1.39000000,0.12400000,0.000000,300.1650,1141.00,88.98000,,6092.00,1.314000,1.082000,-0.0423,4.6800,19h35m33.65s,293.8901979,+42d31m40.59s,42.5279413,10.52882,75.56386,62.64758,310.50533,775.32800000,1.2610200;
Kepler-208 d,Kepler-208,d,,1,4,2014,11.13178600000,0.1030000000,1.20000000,0.10700000,0.000000,176.2830,999.00,89.02000,,6092.00,1.314000,1.082000,-0.0423,4.6800,19h35m33.65s,293.8901979,+42d31m40.59s,42.5279413,10.52882,75.56386,62.64758,310.50533,775.32800000,1.2610200;
Kepler-208 e,Kepler-208,e,,1,4,2014,16.25945800000,0.1320000000,1.48000000,0.13200000,0.000000,106.3450,880.00,89.29000,,6092.00,1.314000,1.082000,-0.0423,4.6800,19h35m33.65s,293.8901979,+42d31m40.59s,42.5279413,10.52882,75.56386,62.64758,310.50533,775.32800000,1.2610200;
Kepler-209 b,Kepler-209,b,,1,2,2014,16.08784500000,0.1220000000,2.26000000,0.20200000,0.000000,48.6620,668.00,88.05000,,5513.00,0.935000,0.971000,0.1100,1.9500,19h24m40.67s,291.1694567,+42d38m26.62s,42.6407281,12.37222,74.75577,63.42712,306.42696,576.94600000,1.7045000;
Kepler-209 c,Kepler-209,c,,1,2,2014,41.74988200000,0.2310000000,3.10000000,0.27700000,0.000000,13.6370,486.00,89.77000,,5513.00,0.935000,0.971000,0.1100,1.9500,19h24m40.67s,291.1694567,+42d38m26.62s,42.6407281,12.37222,74.75577,63.42712,306.42696,576.94600000,1.7045000;
Kepler-21 b,Kepler-21,b,HD 179070,2,1,2012,2.78582120000,0.0434000000,1.63900000,0.14622204,0.000000,2749.0000,2015.00,83.20000,F6 IV,6305.00,1.902000,1.408000,-0.0300,2.8400,19h09m26.87s,287.3619673,+38d42m50.90s,38.7141384,13.33672,69.85644,60.46565,298.18275,108.52200000,9.1859100;
Kepler-210 b,Kepler-210,b,,1,2,2014,2.45323400000,0.0320000000,2.94000000,0.26200000,0.000000,122.1390,737.00,77.86000,M0 V,4559.00,0.650000,0.770000,0.2772,1.7800,19h30m00.82s,292.5034196,+43d04m59.59s,43.0832188,11.68733,75.60062,63.52067,308.82104,232.75000000,4.2675500;
Kepler-210 c,Kepler-210,c,,1,2,2014,7.97251300000,0.0700000000,3.62000000,0.32300000,0.000000,25.4400,497.00,85.73000,M0 V,4559.00,0.650000,0.770000,0.2772,1.7800,19h30m00.82s,292.5034196,+43d04m59.59s,43.0832188,11.68733,75.60062,63.52067,308.82104,232.75000000,4.2675500;
Kepler-211 b,Kepler-211,b,,1,2,2014,4.13857500000,0.0480000000,1.26000000,0.11200000,0.000000,158.1880,954.00,89.23000,,5123.00,0.816000,0.867000,0.1510,1.5500,19h01m45.39s,285.4391183,+43d10m06.62s,43.1685051,16.42408,73.50289,65.14023,297.50281,309.35300000,3.2037200;
Kepler-211 c,Kepler-211,c,,1,2,2014,6.04045000000,0.0620000000,1.29000000,0.11500000,0.000000,95.4360,841.00,88.58000,,5123.00,0.816000,0.867000,0.1510,1.5500,19h01m45.39s,285.4391183,+43d10m06.62s,43.1685051,16.42408,73.50289,65.14023,297.50281,309.35300000,3.2037200;
Kepler-212 b,Kepler-212,b,,1,2,2014,16.25758200000,0.1330000000,1.09000000,0.09700000,0.000000,133.8660,830.00,89.61000,,5852.00,1.455000,1.166000,0.2200,5.1300,19h10m29.00s,287.6208165,+43d08m29.85s,43.1416239,14.94551,74.11519,64.68949,301.10419,687.19400000,1.4264500;
Kepler-212 c,Kepler-212,c,,1,2,2014,31.80517400000,0.2070000000,2.74000000,0.24400000,0.000000,54.6620,664.00,86.65000,,5852.00,1.455000,1.166000,0.2200,5.1300,19h10m29.00s,287.6208165,+43d08m29.85s,43.1416239,14.94551,74.11519,64.68949,301.10419,687.19400000,1.4264500;
Kepler-213 b,Kepler-213,b,,1,2,2014,2.46236000000,0.0360000000,1.62000000,0.14500000,0.000000,833.4690,1326.00,89.72000,,5696.00,1.195000,1.070000,0.1500,1.6200,19h23m17.81s,290.8241931,+44d38m50.22s,44.6472832,13.45626,76.50700,65.40358,307.41625,634.93900000,1.5462300;
Kepler-213 c,Kepler-213,c,,1,2,2014,4.82296200000,0.0570000000,2.34000000,0.20900000,0.000000,339.5360,1060.00,87.56000,,5696.00,1.195000,1.070000,0.1500,1.6200,19h23m17.81s,290.8241931,+44d38m50.22s,44.6472832,13.45626,76.50700,65.40358,307.41625,634.93900000,1.5462300;
Kepler-214 b,Kepler-214,b,,1,2,2014,15.66054400000,0.1300000000,2.61000000,0.23300000,0.000000,196.4020,758.00,89.17000,,6169.00,1.352000,1.110000,-0.0200,1.5800,18h59m01.16s,284.7548499,+44d57m21.78s,44.9560500,17.53880,75.05181,66.99405,297.45699,1208.44000000,0.7986790;
Kepler-214 c,Kepler-214,c,,1,2,2014,28.77980000000,0.1940000000,2.13000000,0.19000000,0.000000,87.2440,619.00,86.15000,,6169.00,1.352000,1.110000,-0.0200,1.5800,18h59m01.16s,284.7548499,+44d57m21.78s,44.9560500,17.53880,75.05181,66.99405,297.45699,1208.44000000,0.7986790;
Kepler-215 b,Kepler-215,b,,1,4,2014,9.36067200000,0.0840000000,1.62000000,0.14500000,0.000000,105.0730,784.00,86.69000,,5739.00,1.027000,0.788000,-0.4425,1.6200,19h39m53.65s,294.9735313,+45d12m49.27s,45.2136867,11.07277,78.35687,64.84929,314.40883,485.99700000,2.0288100;
Kepler-215 c,Kepler-215,c,,1,4,2014,14.66710800000,0.1130000000,1.77000000,0.15800000,0.000000,57.6940,675.00,88.61000,,5739.00,1.027000,0.788000,-0.4425,1.6200,19h39m53.65s,294.9735313,+45d12m49.27s,45.2136867,11.07277,78.35687,64.84929,314.40883,485.99700000,2.0288100;
Kepler-215 d,Kepler-215,d,,1,4,2014,30.86442300000,0.1850000000,2.39000000,0.21300000,0.000000,21.4040,527.00,88.93000,,5739.00,1.027000,0.788000,-0.4425,1.6200,19h39m53.65s,294.9735313,+45d12m49.27s,45.2136867,11.07277,78.35687,64.84929,314.40883,485.99700000,2.0288100;
Kepler-215 e,Kepler-215,e,,1,4,2014,68.16101000000,0.3140000000,1.75000000,0.15600000,0.000000,7.4440,405.00,89.68000,,5739.00,1.027000,0.788000,-0.4425,1.6200,19h39m53.65s,294.9735313,+45d12m49.27s,45.2136867,11.07277,78.35687,64.84929,314.40883,485.99700000,2.0288100;
Kepler-216 b,Kepler-216,b,,1,2,2014,7.69364100000,0.0790000000,2.35000000,0.21000000,0.000000,540.0340,1069.00,88.11000,,6091.00,1.260000,1.126000,-0.1489,0.2800,19h34m54.74s,293.7280695,+46d07m44.81s,46.1291139,12.26418,78.78512,66.03385,313.35389,1187.47000000,0.8133760;
Kepler-216 c,Kepler-216,c,,1,2,2014,17.40666900000,0.1360000000,3.04000000,0.27100000,0.000000,182.0570,814.00,89.94000,,6091.00,1.260000,1.126000,-0.1489,0.2800,19h34m54.74s,293.7280695,+46d07m44.81s,46.1291139,12.26418,78.78512,66.03385,313.35389,1187.47000000,0.8133760;
Kepler-217 b,Kepler-217,b,,1,3,2014,5.37494300000,0.0650000000,2.23000000,0.19900000,0.000000,1366.4770,1413.00,88.73000,,6171.00,1.799000,1.342000,-0.0700,2.4000,19h32m09.06s,293.0377331,+46d16m39.08s,46.2775223,12.75822,78.70435,66.35732,312.40823,1104.64000000,0.8764590;
Kepler-217 c,Kepler-217,c,,1,3,2014,8.58600400000,0.0890000000,1.85000000,0.16500000,0.000000,730.8080,1208.00,86.96000,,6171.00,1.799000,1.342000,-0.0700,2.4000,19h32m09.06s,293.0377331,+46d16m39.08s,46.2775223,12.75822,78.70435,66.35732,312.40823,1104.64000000,0.8764590;
Kepler-217 d,Kepler-217,d,,1,3,2016,3.88689525000,0.0534000000,1.32000000,0.11776251,0.000000,2099.7520,1574.00,89.75000,,6341.00,1.760000,1.370000,0.0900,2.6300,19h32m09.06s,293.0377331,+46d16m39.08s,46.2775223,12.75822,78.70435,66.35732,312.40823,1104.64000000,0.8764590;
Kepler-218 b,Kepler-218,b,,1,3,2014,3.61933700000,0.0460000000,1.48000000,0.13200000,0.000000,460.6560,1156.00,89.27000,,5502.00,1.063000,1.019000,0.3700,3.0200,19h41m39.09s,295.4128785,+46d15m59.69s,46.2665801,11.28870,79.45283,65.68793,316.09804,656.38000000,1.4947200;
Kepler-218 c,Kepler-218,c,,1,3,2014,44.69957600000,0.2480000000,3.14000000,0.28000000,0.000000,16.1470,500.00,89.46000,,5502.00,1.063000,1.019000,0.3700,3.0200,19h41m39.09s,295.4128785,+46d15m59.69s,46.2665801,11.28870,79.45283,65.68793,316.09804,656.38000000,1.4947200;
Kepler-218 d,Kepler-218,d,,1,3,2016,124.52446470000,0.4988400000,2.66000000,0.23730931,0.000000,4.1180,356.00,90.00000,,5542.00,1.020000,1.010000,0.3100,5.6200,19h41m39.09s,295.4128785,+46d15m59.69s,46.2665801,11.28870,79.45283,65.68793,316.09804,656.38000000,1.4947200;
Kepler-219 b,Kepler-219,b,,1,3,2014,4.58551200000,0.0570000000,2.95000000,0.26300000,0.000000,456.7320,1307.00,82.38000,,5786.00,1.491000,1.164000,0.3600,4.0000,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,15.64895,77.88787,67.88771,305.77302,787.07000000,1.2417800;
Kepler-219 c,Kepler-219,c,,1,3,2014,22.71461300000,0.1650000000,3.58000000,0.31900000,0.000000,54.1050,766.00,87.36000,,5786.00,1.491000,1.164000,0.3600,4.0000,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,15.64895,77.88787,67.88771,305.77302,787.07000000,1.2417800;
Kepler-219 d,Kepler-219,d,,1,3,2014,47.90364500000,0.2720000000,2.81000000,0.25100000,0.000000,20.0100,598.00,88.02000,,5786.00,1.491000,1.164000,0.3600,4.0000,19h14m57.35s,288.7389481,+46d45m45.33s,46.7625929,15.64895,77.88787,67.88771,305.77302,787.07000000,1.2417800;
Kepler-22 b,Kepler-22,b,,1,1,2011,289.86387600000,0.8120000000,2.10000000,0.18734977,0.720000,1.0130,279.00,89.76400,G5 V,5596.00,0.869000,0.857000,-0.2550,7.0000,19h16m52.13s,289.2172051,+47d53m02.91s,47.8841427,15.79232,79.09152,68.82423,307.66339,194.64200000,5.1088300;
Kepler-220 b,Kepler-220,b,,1,4,2014,4.15980700000,0.0460000000,0.81000000,0.07200000,0.000000,105.0010,759.00,87.37000,,4632.00,0.666000,0.729000,-0.1738,6.0000,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,13.97444,78.81162,67.33175,310.53807,171.10900000,5.8153700;
Kepler-220 c,Kepler-220,c,,1,4,2014,9.03419900000,0.0760000000,1.57000000,0.14000000,0.000000,37.3210,586.00,88.12000,,4632.00,0.666000,0.729000,-0.1738,6.0000,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,13.97444,78.81162,67.33175,310.53807,171.10900000,5.8153700;
Kepler-220 d,Kepler-220,d,,1,4,2014,28.12239700000,0.1630000000,0.98000000,0.08700000,0.000000,8.2080,401.00,89.34000,,4632.00,0.666000,0.729000,-0.1738,6.0000,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,13.97444,78.81162,67.33175,310.53807,171.10900000,5.8153700;
Kepler-220 e,Kepler-220,e,,1,4,2014,45.90273300000,0.2260000000,1.33000000,0.11900000,0.000000,4.2740,341.00,89.74000,,4632.00,0.666000,0.729000,-0.1738,6.0000,19h26m01.45s,291.5060432,+46d53m44.25s,46.8956262,13.97444,78.81162,67.33175,310.53807,171.10900000,5.8153700;
Kepler-221 b,Kepler-221,b,,1,4,2014,2.79590600000,0.0370000000,1.71000000,0.15300000,0.000000,308.8850,1090.00,85.58000,,5243.00,0.821000,0.854000,0.0616,1.7800,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,10.80167,80.37293,65.83933,318.57027,385.23100000,2.5670800;
Kepler-221 c,Kepler-221,c,,1,4,2014,5.69058600000,0.0590000000,2.93000000,0.26100000,0.000000,119.8360,860.00,87.76000,,5243.00,0.821000,0.854000,0.0616,1.7800,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,10.80167,80.37293,65.83933,318.57027,385.23100000,2.5670800;
Kepler-221 d,Kepler-221,d,,1,4,2014,10.04156000000,0.0870000000,2.73000000,0.24400000,0.000000,56.2930,712.00,87.80000,,5243.00,0.821000,0.854000,0.0616,1.7800,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,10.80167,80.37293,65.83933,318.57027,385.23100000,2.5670800;
Kepler-221 e,Kepler-221,e,,1,4,2014,18.36991700000,0.1300000000,2.63000000,0.23500000,0.000000,25.1560,582.00,87.37000,,5243.00,0.821000,0.854000,0.0616,1.7800,19h46m37.14s,296.6547477,+46d50m06.81s,46.8352242,10.80167,80.37293,65.83933,318.57027,385.23100000,2.5670800;
Kepler-222 b,Kepler-222,b,,1,3,2014,3.93698100000,0.0480000000,3.16000000,0.28200000,0.000000,206.7690,1004.00,85.63000,,5433.00,0.869000,0.933000,0.3300,1.1700,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,16.24184,77.82550,68.24343,304.49306,758.85400000,1.2893100;
Kepler-222 c,Kepler-222,c,,1,3,2014,10.08881000000,0.0910000000,4.64000000,0.41400000,0.000000,59.0760,734.00,87.60000,,5433.00,0.869000,0.933000,0.3300,1.1700,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,16.24184,77.82550,68.24343,304.49306,758.85400000,1.2893100;
Kepler-222 d,Kepler-222,d,,1,3,2014,28.08191200000,0.1800000000,3.69000000,0.32900000,0.000000,15.0870,522.00,89.46000,,5433.00,0.869000,0.933000,0.3300,1.1700,19h11m37.46s,287.9060885,+46d56m15.89s,46.9377479,16.24184,77.82550,68.24343,304.49306,758.85400000,1.2893100;
Kepler-223 b,Kepler-223,b,,1,4,2014,7.38449000000,0.0752500000,2.99000000,0.26674993,0.078000,444.0530,1042.00,90.00000,,5803.00,1.720000,1.125000,0.1000,8.9100,19h53m16.41s,298.3183909,+47d16m46.14s,47.2794824,10.02398,81.32513,65.72929,321.52620,1859.71000000,0.5100760;
Kepler-223 c,Kepler-223,c,,1,4,2014,9.84564000000,0.0911700000,3.44000000,0.30689624,0.150000,302.4740,947.00,90.00000,,5803.00,1.720000,1.125000,0.1000,8.9100,19h53m16.41s,298.3183909,+47d16m46.14s,47.2794824,10.02398,81.32513,65.72929,321.52620,1859.71000000,0.5100760;
Kepler-223 d,Kepler-223,d,,1,4,2014,14.78869000000,0.1195600000,5.24000000,0.46748149,0.037000,175.9510,827.00,87.94000,,5803.00,1.720000,1.125000,0.1000,8.9100,19h53m16.41s,298.3183909,+47d16m46.14s,47.2794824,10.02398,81.32513,65.72929,321.52620,1859.71000000,0.5100760;
Kepler-223 e,Kepler-223,e,,1,4,2014,19.72567000000,0.1448100000,4.60000000,0.41038451,0.051000,119.8820,751.00,88.00000,,5803.00,1.720000,1.125000,0.1000,8.9100,19h53m16.41s,298.3183909,+47d16m46.14s,47.2794824,10.02398,81.32513,65.72929,321.52620,1859.71000000,0.5100760;
Kepler-224 b,Kepler-224,b,,1,4,2014,3.13292400000,0.0380000000,1.39000000,0.12400000,0.000000,201.4890,937.00,89.29000,,5018.00,0.676000,0.777000,-0.0600,2.2900,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,14.52091,79.07683,67.90647,310.05093,782.08800000,1.2504000;
Kepler-224 c,Kepler-224,c,,1,4,2014,5.92500300000,0.0580000000,3.12000000,0.27800000,0.000000,86.3320,758.00,84.90000,,5018.00,0.676000,0.777000,-0.0600,2.2900,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,14.52091,79.07683,67.90647,310.05093,782.08800000,1.2504000;
Kepler-224 d,Kepler-224,d,,1,4,2014,11.34939300000,0.0890000000,2.30000000,0.20500000,0.000000,36.2930,610.00,89.14000,,5018.00,0.676000,0.777000,-0.0600,2.2900,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,14.52091,79.07683,67.90647,310.05093,782.08800000,1.2504000;
Kepler-224 e,Kepler-224,e,,1,4,2014,18.64357700000,0.1240000000,1.97000000,0.17600000,0.000000,18.7320,517.00,89.15000,,5018.00,0.676000,0.777000,-0.0600,2.2900,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,14.52091,79.07683,67.90647,310.05093,782.08800000,1.2504000;
Kepler-225 b,Kepler-225,b,,1,2,2014,6.73897500000,0.0560000000,1.20000000,0.10700000,0.000000,38.8830,579.00,89.87000,M1 V,3682.00,0.480000,0.593000,-0.0400,2.8800,19h28m46.56s,292.1939846,+47d27m25.49s,47.4570808,13.78927,79.53972,67.66856,312.23259,561.10100000,1.7544100;
Kepler-225 c,Kepler-225,c,,1,2,2014,18.79423400000,0.1110000000,1.84000000,0.16400000,0.000000,9.9030,412.00,89.52000,M1 V,3682.00,0.480000,0.593000,-0.0400,2.8800,19h28m46.56s,292.1939846,+47d27m25.49s,47.4570808,13.78927,79.53972,67.66856,312.23259,561.10100000,1.7544100;
Kepler-226 b,Kepler-226,b,,1,3,2014,3.94099700000,0.0470000000,1.55000000,0.13800000,0.000000,270.4020,1018.00,88.88000,,5571.00,0.802000,0.904000,0.0900,4.1700,19h29m30.26s,292.3760942,+47d52m51.45s,47.8809596,13.85946,79.98836,68.00803,312.97994,980.13800000,0.9919280;
Kepler-226 c,Kepler-226,c,,1,3,2014,5.34955500000,0.0580000000,2.27000000,0.20300000,0.000000,180.5130,919.00,89.62000,,5571.00,0.802000,0.904000,0.0900,4.1700,19h29m30.26s,292.3760942,+47d52m51.45s,47.8809596,13.85946,79.98836,68.00803,312.97994,980.13800000,0.9919280;
Kepler-226 d,Kepler-226,d,,1,3,2014,8.10904400000,0.0760000000,1.22000000,0.10900000,0.000000,103.6450,800.00,89.92000,,5571.00,0.802000,0.904000,0.0900,4.1700,19h29m30.26s,292.3760942,+47d52m51.45s,47.8809596,13.85946,79.98836,68.00803,312.97994,980.13800000,0.9919280;
Kepler-227 b,Kepler-227,b,,1,2,2014,9.48801500000,0.0900000000,3.11000000,0.27700000,0.000000,104.6410,793.00,89.66000,,5854.00,1.091000,0.954000,0.1000,3.9800,19h27m44.23s,291.9342748,+48d08m30.03s,48.1416760,14.23776,80.10231,68.36588,312.53545,1083.06000000,0.8948520;
Kepler-227 c,Kepler-227,c,,1,2,2014,54.41869400000,0.2900000000,3.04000000,0.27100000,0.000000,10.1860,443.00,89.57000,,5854.00,1.091000,0.954000,0.1000,3.9800,19h27m44.23s,291.9342748,+48d08m30.03s,48.1416760,14.23776,80.10231,68.36588,312.53545,1083.06000000,0.8948520;
Kepler-228 b,Kepler-228,b,,1,3,2014,2.56654600000,0.0380000000,1.53000000,0.13600000,0.000000,863.7760,1360.00,82.17000,,6043.00,1.014000,1.006000,0.1800,6.7600,19h45m08.66s,296.2860853,+48d13m28.68s,48.2246328,11.67615,81.50262,67.19429,319.56339,1644.61000000,0.5798460;
Kepler-228 c,Kepler-228,c,,1,3,2014,4.13444400000,0.0520000000,2.70000000,0.24100000,0.000000,457.3180,1160.00,83.72000,,6043.00,1.014000,1.006000,0.1800,6.7600,19h45m08.66s,296.2860853,+48d13m28.68s,48.2246328,11.67615,81.50262,67.19429,319.56339,1644.61000000,0.5798460;
Kepler-228 d,Kepler-228,d,,1,3,2014,11.09428600000,0.1010000000,4.04000000,0.36000000,0.000000,122.7780,835.00,88.11000,,6043.00,1.014000,1.006000,0.1800,6.7600,19h45m08.66s,296.2860853,+48d13m28.68s,48.2246328,11.67615,81.50262,67.19429,319.56339,1644.61000000,0.5798460;
Kepler-229 b,Kepler-229,b,,1,3,2014,6.25297200000,0.0620000000,2.20000000,0.19600000,0.000000,76.2170,823.00,89.68000,,5120.00,0.728000,0.808000,0.0600,2.0400,19h07m59.87s,286.9994758,+48d22m32.83s,48.3757867,17.34816,78.97779,69.80276,304.22402,826.26500000,1.1822000;
Kepler-229 c,Kepler-229,c,,1,3,2014,16.06863800000,0.1170000000,4.92000000,0.43900000,0.000000,21.6370,600.00,89.92000,,5120.00,0.728000,0.808000,0.0600,2.0400,19h07m59.87s,286.9994758,+48d22m32.83s,48.3757867,17.34816,78.97779,69.80276,304.22402,826.26500000,1.1822000;
Kepler-229 d,Kepler-229,d,,1,3,2014,41.19491200000,0.2200000000,3.85000000,0.34300000,0.000000,6.1620,439.00,89.96000,,5120.00,0.728000,0.808000,0.0600,2.0400,19h07m59.87s,286.9994758,+48d22m32.83s,48.3757867,17.34816,78.97779,69.80276,304.22402,826.26500000,1.1822000;
Kepler-23 b,Kepler-23,b,,1,3,2011,7.10000000000,0.0721200000,1.63800000,0.14613282,0.017000,446.1070,1157.00,89.57000,,5828.00,1.548000,1.078000,-0.1120,9.1200,19h36m52.54s,294.2189131,+49d28m45.31s,49.4792536,13.45799,82.01371,68.92985,317.84481,835.75600000,1.1677700;
Kepler-23 c,Kepler-23,c,,1,3,2011,10.74000000000,0.0950100000,3.00500000,0.26808861,0.021000,257.3900,1008.00,89.86000,,5828.00,1.548000,1.078000,-0.1120,9.1200,19h36m52.54s,294.2189131,+49d28m45.31s,49.4792536,13.45799,82.01371,68.92985,317.84481,835.75600000,1.1677700;
Kepler-23 d,Kepler-23,d,,1,3,2014,15.27000000000,0.1201200000,2.20600000,0.19680648,0.010000,161.0380,896.00,89.54000,,5828.00,1.548000,1.078000,-0.1120,9.1200,19h36m52.54s,294.2189131,+49d28m45.31s,49.4792536,13.45799,82.01371,68.92985,317.84481,835.75600000,1.1677700;
Kepler-230 b,Kepler-230,b,,1,2,2014,32.62555500000,0.1910000000,4.26000000,0.38000000,0.000000,11.8160,506.00,89.98000,,5588.00,0.817000,0.784000,-0.2100,1.8000,19h02m52.46s,285.7185682,+48d30m20.89s,48.5058038,18.18766,78.78362,70.20399,302.00063,740.75400000,1.3214700;
Kepler-230 c,Kepler-230,c,,1,2,2014,91.77324200000,0.3800000000,2.04000000,0.18200000,0.000000,2.9760,359.00,89.61000,,5588.00,0.817000,0.784000,-0.2100,1.8000,19h02m52.46s,285.7185682,+48d30m20.89s,48.5058038,18.18766,78.78362,70.20399,302.00063,740.75400000,1.3214700;
Kepler-231 b,Kepler-231,b,,1,2,2014,10.06527500000,0.0740000000,1.73000000,0.15400000,0.000000,14.8790,488.00,89.22000,M1 V,3767.00,0.490000,0.580000,-0.1000,3.1500,19h35m53.61s,293.9733913,+50d31m54.65s,50.5318460,14.06137,82.91642,69.93611,318.83238,316.61800000,3.1299500;
